template,count
[#7:4]-[C:3](=[O;D1;H0:5])-[C:2]-[NH2;D1;+0:1].[O;D1;H0:6]=[C:7]-[OH;D1;+0:8].[O;D1;H0:9]=[C:10]-[OH;D1;+0:11]>>O=C(-O-C-c1:c:c:c:c:c:1)-[NH;D2;+0:1]-[C:2]-[C:3](-[#7:4])=[O;D1;H0:5].[O;D1;H0:6]=[C:7]-[O;H0;D2;+0:8]-C-c1:c:c:c:c:c:1.[O;D1;H0:9]=[C:10]-[O;H0;D2;+0:11]-C-c1:c:c:c:c:c:1,27
[NH2;D1;+0:1]-[C:2]-[C:3](=[O;D1;H0:4])-[O;D1;H1:5]>>O=C(-O-C-c1:c:c:c:c:c:1)-[NH;D2;+0:1]-[C:2]-[C:3](=[O;D1;H0:4])-[O;D1;H1:5],27
[OH;D1;+0:2]-[c:1].[OH;D1;+0:4]-[c:3]>>[c:1]-[O;H0;D2;+0:2]-C-c1:c:c:c:c:c:1.[c:3]-[O;H0;D2;+0:4]-C-c1:c:c:c:c:c:1,26
[OH;D1;+0:1]-[CH;D3;+0:2](-[c:3])-[c:4]>>[O;H0;D1;+0:1]=[C;H0;D3;+0:2](-[c:3])-[c:4],26
[C:2]-[N;H0;D3;+0:3](-[C:4])-[CH3;D1;+0:1]>>O=[CH2;D1;+0:1].[C:2]-[NH;D2;+0:3]-[C:4],26
[C:1]-[CH2;D2;+0:2]-[CH2;D2;+0:3]-[C:4]=[O;D1;H0:5]>>[C:1]/[CH;D2;+0:2]=[CH;D2;+0:3]/[C:4]=[O;D1;H0:5],26
[c:1]-[CH2;D2;+0:2]-[NH;D2;+0:3]-[c:4]>>[c:1]-[CH;D2;+0:2]=[N;H0;D2;+0:3]-[c:4],26
[C:3]-[CH2;D2;+0:4]-[NH;D2;+0:5]-[CH2;D2;+0:1]-[C:2]>>N#[C;H0;D2;+0:1]-[C:2].[C:3]-[C;H0;D2;+0:4]#[N;H0;D1;+0:5],26
[C:2]-[CH;D3;+0:1]-[C:3]>>O=[C;H0;D3;+0:1](-[C:2])-[C:3],25
[CH2;D2;+0:6]1-[CH2;D2;+0:5]-[CH2;D2;+0:4]-[CH2;D2;+0:3]-[c:2]:[c:1]-1>>[c:1]1:[c:2]:[cH;D2;+0:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:1,25
[c:2]:[n;H0;D2;+0:1]:[c:3]>>[O-]-[n+;H0;D3:1](:[c:2]):[c:3],25
[C:1]-[CH;D3;+0:2]1-[CH2;D2;+0:3]-[CH2;D2;+0:4]-[CH2;D2;+0:5]-[O;H0;D2;+0:6]-1>>[C:1]-[c;H0;D3;+0:2]1:[cH;D2;+0:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[o;H0;D2;+0:6]:1,25
[C:1]-[CH2;D2;+0:2]-[CH2;D2;+0:3]-[C:4].[C:5]-[CH2;D2;+0:6]-[CH2;D2;+0:7]-[C:8]>>[C:1]-[C;H0;D2;+0:2]#[C;H0;D2;+0:3]-[C:4].[C:5]-[C;H0;D2;+0:6]#[C;H0;D2;+0:7]-[C:8],25
[C:1]/[CH;D2;+0:2]=[CH;D2;+0:3]\[C;D1;H3:4]>>[C:1]-[C;H0;D2;+0:2]#[C;H0;D2;+0:3]-[C;D1;H3:4],25
