template,count
[#7;a;+:2]:[c;H0;D3;+0:1](:[c:3])-[c;H0;D3;+0:4]1:[#7;a:5]:[#7;a:6]:[#7;a:7]:[c:8]:1>>Br-[c;H0;D3;+0:1](:[#7;a;+:2]):[c:3].C-[Si](-C)(-C)-[c;H0;D3;+0:4]1:[#7;a:5]:[#7;a:6]:[#7;a:7]:[c:8]:1,2
[#7;a:7]:[c:6]:[c:5](:[c:8]:[#7;a:9]):[c;H0;D3;+0:3](:[c:4])-[C;H0;D2;+0:1]#[C;D1;H1:2]>>C-[Si](-C)(-C)-[C;H0;D2;+0:1]#[C;D1;H1:2].Cl-[c;H0;D3;+0:3](:[c:4]):[c:5](:[c:6]:[#7;a:7]):[c:8]:[#7;a:9],2
[#8:8]-[C:7](=[O;D1;H0:9])\[C:6]=[C;H0;D3;+0:4](\[F;D1;H0:5])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>C-C-O-[Si](-O-C-C)(-O-C-C)-[c;H0;D3;+0:1](:[c:2]):[c:3].F-[C;H0;D3;+0:4](-[F;D1;H0:5])=[C:6]-[C:7](-[#8:8])=[O;D1;H0:9],2
[O;D1;H0:5]=[C:4]-[c:3]:[c;H0;D3;+0:1](:[c:2])-[c;H0;D3;+0:6](:[c:7]):[c:8]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3]-[C:4]=[O;D1;H0:5].C-O-[Si](-O-C)(-O-C)-[c;H0;D3;+0:6](:[c:7]):[c:8],2
[C:2]-[C;H0;D3;+0:1](=[C;D1;H2:3])-[c;H0;D3;+0:4](:[c:5]):[c:6]>>C-C-O-[Si](-O-C-C)(-O-C-C)-[C;H0;D3;+0:1](-[C:2])=[C;D1;H2:3].I-[c;H0;D3;+0:4](:[c:5]):[c:6],2
[#7;a:4]:[c;H0;D3;+0:5](:[c:6])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>C-C-O-[Si](-O-C-C)(-O-C-C)-[c;H0;D3;+0:1](:[c:2]):[c:3].[#7;a:4]:[cH;D2;+0:5]:[c:6],2
[C:2]=[CH;D2;+0:1]/[CH;D2;+0:3]=[C:4]/[c:5]>>Br-[CH;D2;+0:1]=[C:2].C-[Si](-C)(-C)-[Si](/[CH;D2;+0:3]=[C:4]/[c:5])(-[Si](-C)(-C)-C)-[Si](-C)(-C)-C,2
[#7;a:8]:[c:7]:[c:6]:[c;H0;D3;+0:4](:[c:5])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>C=C-C-[Si](-C-C=C)(-C-C=C)-[c;H0;D3;+0:1](:[c:2]):[c:3].Cl-[c;H0;D3;+0:4](:[c:5]):[c:6]:[c:7]:[#7;a:8],2
[c:3]/[C:2]=[CH;D2;+0:1]/[c;H0;D3;+0:4](:[c:5]):[c:6]>>C-[Si](-C)(-C)-[Si](/[CH;D2;+0:1]=[C:2]/[c:3])(-[Si](-C)(-C)-C)-[Si](-C)(-C)-C.I-[c;H0;D3;+0:4](:[c:5]):[c:6],2
[#7;a:4]:[c:3]:[c;H0;D3;+0:1](:[c:2])-[CH;D2;+0:5]=[C;D1;H2:6]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3]:[#7;a:4].C-C-O-[Si](-O-C-C)(-O-C-C)-[CH;D2;+0:5]=[C;D1;H2:6],2
[c:2]:[c;H0;D3;+0:1](:[c:3])-[CH;D2;+0:4]=[C:5]-[c:6]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].C-[Si](-C)(-C)-[Si](/[CH;D2;+0:4]=[C:5]\[c:6])(-[Si](-C)(-C)-C)-[Si](-C)(-C)-C,2
[#7;a:4]:[c:3]:[c;H0;D3;+0:1](:[c:2])/[CH;D2;+0:9]=[CH;D2;+0:10]/[c;H0;D3;+0:5](:[c:6]):[c:7]:[#7;a:8]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3]:[#7;a:4].Br-[c;H0;D3;+0:5](:[c:6]):[c:7]:[#7;a:8].C-C-O-[Si](-O-C-C)(-O-C-C)-[CH;D2;+0:9]=[CH2;D1;+0:10],1
[cH;D2;+0:9].[c:5]:[c;H0;D3;+0:4]:[c;H0;D3;+0:6](:[c:7]):[c;H0;D3;+0:2]-[c;H0;D3;+0:10](:[cH;D2;+0:3]):[cH;D2;+0:8]:[cH;D2;+0:1]>>[CH3;D1;+0:1]-[Si](-[CH3;D1;+0:2])(-[CH3;D1;+0:3])-[c;H0;D3;+0:4](:[c:5]):[c;H0;D3;+0:6](:[c:7])-[Si](-[CH3;D1;+0:8])(-[CH3;D1;+0:9])-[CH3;D1;+0:10],1
[cH;D2;+0:1].[cH;D2;+0:8].[cH;D2;+0:9].[cH;D2;+0:2]:[cH;D2;+0:3].[c:7]:[c;H0;D3;+0:6]:[c;H0;D3;+0:4](:[c:5]):[c;H0;D3;+0:10]>>[CH3;D1;+0:1]-[Si](-[CH3;D1;+0:2])(-[CH3;D1;+0:3])-[c;H0;D3;+0:4](:[c:5]):[c;H0;D3;+0:6](:[c:7])-[Si](-[CH3;D1;+0:8])(-[CH3;D1;+0:9])-[CH3;D1;+0:10],1
[CH;D3;+0:10]-[c;H0;D3;+0:6](:[c:7]):[c;H0;D3;+0:4]:[c:5].[c;H0;D3;+0:3]:[cH;D2;+0:8]:[cH;D2;+0:2]:[cH;D2;+0:1].[cH;D2;+0:9]>>[CH3;D1;+0:1]-[Si](-[CH3;D1;+0:2])(-[CH3;D1;+0:3])-[c;H0;D3;+0:4](:[c:5]):[c;H0;D3;+0:6](:[c:7])-[Si](-[CH3;D1;+0:8])(-[CH3;D1;+0:9])-[CH3;D1;+0:10],1
[C;H0;D4;+0:3]-[CH;D2;+0:2].[F;H0;D1;+0:8].[cH;D2;+0:1].[CH2;D1;+0:4].[CH2;D1;+0:5].[F;D1;H0:6]-[C;H0;D4;+0:7]-[c:10].[O;D1;H0:11]=[C;H0;D3;+0:12]-[c:13].[F;H0;D1;+0:9]>>Br-[CH2;D2;+0:1]-[CH;D2;+0:2]=[C;H0;D3;+0:3](-[CH3;D1;+0:4])-[CH3;D1;+0:5].[F;D1;H0:6]-[C;H0;D4;+0:7](-[F;H0;D1;+0:8])(-[F;H0;D1;+0:9])-[c:10].[O;D1;H0:11]=[CH;D2;+0:12]-[c:13],1
[c:2]:[c;H0;D3;+0:1]:[c:3]>>Cl-[c;H0;D3;+0:1](:[c:2]):[c:3],1
[c:5]:[c;H0;D3;+0:4](:[c:6])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>C-O-c1:c:c:c(-[Si](-C)(-C)-O-[Si](-C)(-C)-[c;H0;D3;+0:1](:[c:2]):[c:3]):c:c:1.I-[c;H0;D3;+0:4](:[c:5]):[c:6],1
[C;H0;D4;+0:3]-[CH;D2;+0:2]=[CH2;D1;+0:1].[F;H0;D1;+0:8].[CH2;D1;+0:4].[CH2;D1;+0:5].[F;D1;H0:6]-[C;H0;D4;+0:7]-[c:10].[O;D1;H0:11]=[C;H0;D3;+0:12]-[c:13].[F;H0;D1;+0:9]>>Br-[CH2;D2;+0:1]-[CH;D2;+0:2]=[C;H0;D3;+0:3](-[CH3;D1;+0:4])-[CH3;D1;+0:5].[F;D1;H0:6]-[C;H0;D4;+0:7](-[F;H0;D1;+0:8])(-[F;H0;D1;+0:9])-[c:10].[O;D1;H0:11]=[CH;D2;+0:12]-[c:13],1
[#8:5]-[c;H0;D3;+0:4]:[cH;D2;+0:6].[C:8]-[O;H0;D2;+0:9]-[CH;D3;+0:18](-[CH3;D1;+0:19])-[O;H0;D2;+0:12]-[C:13]-[C:14]-[C;H0;D3;+0:15]=[CH2;D1;+0:16].[C;D1;H3:11]-[CH;D3;+0:10].[CH;D2;+0:7].[cH;D2;+0:3]:[c:2]:[c;H0;D3;+0:1]:[cH;D2;+0:17]>>I-[c;H0;D3;+0:1]1:[c:2]:[cH;D2;+0:3]:[c;H0;D3;+0:4](-[#8:5]):[cH;D2;+0:6]:[cH;D2;+0:7]:1.[C:8]-[O;H0;D2;+0:9]-[CH;D3;+0:10](-[C;D1;H3:11])-[O;H0;D2;+0:12]-[C:13]-[C:14]/[CH;D2;+0:15]=[CH;D2;+0:16]/[Si](-[CH3;D1;+0:17])(-[CH3;D1;+0:18])-[CH3;D1;+0:19],1
[C;D1;H3:1]-[Si;H0;D4;+0:2](-[C;D1;H3:3])(-[CH3;D1;+0:8])-[c:5]:[cH;D2;+0:6]:[c:7].[c;H0;D3;+0:4].[c;H0;D3;+0:9]:[c;H0;D3;+0:10]>>[C;D1;H3:1]-[Si;H0;D4;+0:2](-[C;D1;H3:3])(-[CH3;D1;+0:4])-[c:5]:[c;H0;D3;+0:6](:[c:7])-[Si](-[CH3;D1;+0:8])(-[CH3;D1;+0:9])-[CH3;D1;+0:10],1
[c;H0;D3;+0:9]:[cH;D2;+0:8].[cH;D2;+0:1].[cH;D2;+0:2].[c:7]:[c;H0;D3;+0:6]:[c;H0;D3;+0:4](:[c:5])-[CH;D3;+0:3]-[c;H0;D3;+0:10]>>[CH3;D1;+0:1]-[Si](-[CH3;D1;+0:2])(-[CH3;D1;+0:3])-[c;H0;D3;+0:4](:[c:5]):[c;H0;D3;+0:6](:[c:7])-[Si](-[CH3;D1;+0:8])(-[CH3;D1;+0:9])-[CH3;D1;+0:10],1
[CH3;D1;+0:10].[CH3;D1;+0:11].[CH;D2;+0:16]/[CH;D2;+0:9]=[C:8]\[c:7](:[c:19]:[cH;D2;+0:20]):[cH;D2;+0:6]:[cH;D2;+0:14].[C:2]=[CH;D2;+0:1]/[CH;D2;+0:12]=[CH;D2;+0:15]/[c;H0;D3;+0:17]:[cH;D2;+0:13]:[cH;D2;+0:5]:[c;H0;D3;+0:4](-[C;D1;H3:3]):[cH;D2;+0:18]>>Br-[CH;D2;+0:1]=[C:2].[C;D1;H3:3]-[c;H0;D3;+0:4]1:[cH;D2;+0:5]:[cH;D2;+0:6]:[c:7](/[C:8]=[CH;D2;+0:9]\[Si](-[Si](-[CH3;D1;+0:10])(-[CH3;D1;+0:11])-[CH3;D1;+0:12])(-[Si](-[CH3;D1;+0:13])(-[CH3;D1;+0:14])-[CH3;D1;+0:15])-[Si](-[CH3;D1;+0:16])(-[CH3;D1;+0:17])-[CH3;D1;+0:18]):[c:19]:[cH;D2;+0:20]:1,1
[CH;D2;+0:16]=[CH;D2;+0:6]\[c;H0;D3;+0:1]:[cH;D2;+0:18]:[cH;D2;+0:15]:[cH;D2;+0:17]:[cH;D2;+0:14].[F;H0;D1;+0:22].[c;H0;D3;+0:13]:[cH;D2;+0:9]:[cH;D2;+0:8].[F;D1;H0:19]-[C;H0;D4;+0:20](-[F;D1;H0:21])-[c:23].[c:12]/[C:11]=[CH;D2;+0:10]/[c;H0;D3;+0:7]:[cH;D2;+0:2]:[c:3]:[c:4]:[cH;D2;+0:5]>>Br-[c;H0;D3;+0:1]1:[cH;D2;+0:2]:[c:3]:[c:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:1.[CH3;D1;+0:7]-[Si](-[CH3;D1;+0:8])(-[CH3;D1;+0:9])-[Si](/[CH;D2;+0:10]=[C:11]\[c:12])(-[Si](-[CH3;D1;+0:13])(-[CH3;D1;+0:14])-[CH3;D1;+0:15])-[Si](-[CH3;D1;+0:16])(-[CH3;D1;+0:17])-[CH3;D1;+0:18].[F;D1;H0:19]-[C;H0;D4;+0:20](-[F;D1;H0:21])(-[F;H0;D1;+0:22])-[c:23],1
[#16;a:2]:[c;H0;D3;+0:1](:[c:3])-[P;H0;D4;+0:5](-[#8:4])(-[#8:6])=[O;D1;H0:7]>>C-C-O-[Si](-O-C-C)(-O-C-C)-[c;H0;D3;+0:1](:[#16;a:2]):[c:3].[#8:4]-[PH;D3;+0:5](-[#8:6])=[O;D1;H0:7],1
[#16;a:2]:[c;H0;D3;+0:1](:[c:3])/[CH;D2;+0:7]=[C:8]/[c:9].[CH3;D1;+0:4].[CH;D2;+0:10]=[CH;D2;+0:14]\[c;H0;D3;+0:5]:[cH;D2;+0:11]:[cH;D2;+0:6].[cH;D2;+0:13].[cH;D2;+0:12]:[cH;D2;+0:15]>>I-[c;H0;D3;+0:1](:[#16;a:2]):[c:3].[CH3;D1;+0:4]-[Si](-[CH3;D1;+0:5])(-[CH3;D1;+0:6])-[Si](/[CH;D2;+0:7]=[C:8]\[c:9])(-[Si](-[CH3;D1;+0:10])(-[CH3;D1;+0:11])-[CH3;D1;+0:12])-[Si](-[CH3;D1;+0:13])(-[CH3;D1;+0:14])-[CH3;D1;+0:15],1
[#7;+:5]-[c;H0;D3;+0:4]:[cH;D2;+0:6]:[cH;D2;+0:15].[C;D1;H3:8]-[Si;H0;D4;+0:9].[CH2;D1;+0:16].[CH;D2;+0:12].[CH;D2;+0:10].[Si;H0;D4;+0:14].[cH;D2;+0:13].[cH;D2;+0:17].[cH;D2;+0:3]:[c:2]:[c;H0;D3;+0:1]:[cH;D2;+0:7]:[cH;D2;+0:11]>>I-[c;H0;D3;+0:1]1:[c:2]:[cH;D2;+0:3]:[c;H0;D3;+0:4](-[#7;+:5]):[cH;D2;+0:6]:[cH;D2;+0:7]:1.[C;D1;H3:8]-[Si;H0;D4;+0:9](-[CH3;D1;+0:10])(-[CH3;D1;+0:11])/[CH;D2;+0:12]=[CH;D2;+0:13]/[Si;H0;D4;+0:14](-[CH3;D1;+0:15])(-[CH3;D1;+0:16])-[CH3;D1;+0:17],1
[C;D1;H3:4]-[c;H0;D3;+0:5](:[cH;D2;+0:17]):[cH;D2;+0:21]:[cH;D2;+0:16].[CH;D2;+0:19]-[c;H0;D3;+0:1](:[c:2]):[c:3].[CH;D2;+0:10]=[C:9]\[c:8](:[cH;D2;+0:20]):[c:7]:[cH;D2;+0:6].[cH;D2;+0:18]:[cH;D2;+0:14]:[cH;D2;+0:11]:[c;H0;D3;+0:12]:[c;H0;D3;+0:15]:[cH;D2;+0:13]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].[C;D1;H3:4]-[c;H0;D3;+0:5]1:[cH;D2;+0:6]:[c:7]:[c:8](/[C:9]=[CH;D2;+0:10]\[Si](-[Si](-[CH3;D1;+0:11])(-[CH3;D1;+0:12])-[CH3;D1;+0:13])(-[Si](-[CH3;D1;+0:14])(-[CH3;D1;+0:15])-[CH3;D1;+0:16])-[Si](-[CH3;D1;+0:17])(-[CH3;D1;+0:18])-[CH3;D1;+0:19]):[cH;D2;+0:20]:[cH;D2;+0:21]:1,1
[CH3;D1;+0:4].[cH;D2;+0:13].[cH;D2;+0:12]:[cH;D2;+0:15].[cH;D2;+0:10]:[cH;D2;+0:11]:[c;H0;D3;+0:5]:[c;H0;D3;+0:14]:[cH;D2;+0:6].[c:2]:[c;H0;D3;+0:1](:[c:3])/[CH;D2;+0:7]=[C:8]/[c:9]>>I-[c;H0;D3;+0:1](:[c:2]):[c:3].[CH3;D1;+0:4]-[Si](-[CH3;D1;+0:5])(-[CH3;D1;+0:6])-[Si](/[CH;D2;+0:7]=[C:8]\[c:9])(-[Si](-[CH3;D1;+0:10])(-[CH3;D1;+0:11])-[CH3;D1;+0:12])-[Si](-[CH3;D1;+0:13])(-[CH3;D1;+0:14])-[CH3;D1;+0:15],1
[CH2;D2;+0:10]-[CH3;D1;+0:4].[CH3;D1;+0:12].[CH;D2;+0:11]-[c;H0;D3;+0:5]:[cH;D2;+0:14].[c;H0;D3;+0:13].[cH;D2;+0:15]:[cH;D2;+0:6].[c:9]/[C:8]=[CH;D2;+0:7]/[c;H0;D3;+0:1](:[c:2]):[c:3]>>I-[c;H0;D3;+0:1](:[c:2]):[c:3].[CH3;D1;+0:4]-[Si](-[CH3;D1;+0:5])(-[CH3;D1;+0:6])-[Si](/[CH;D2;+0:7]=[C:8]\[c:9])(-[Si](-[CH3;D1;+0:10])(-[CH3;D1;+0:11])-[CH3;D1;+0:12])-[Si](-[CH3;D1;+0:13])(-[CH3;D1;+0:14])-[CH3;D1;+0:15],1
[CH3;D1;+0:4].[CH;D2;+0:7].[cH;D2;+0:10].[cH;D2;+0:13]:[cH;D2;+0:11].[cH;D2;+0:5]:[cH;D2;+0:14].[cH;D2;+0:12]:[cH;D2;+0:6].[c:2]:[c;H0;D3;+0:1](:[c:3])/[CH;D2;+0:15]=[CH;D2;+0:8]/[c:9]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].[CH3;D1;+0:4]-[Si](-[CH3;D1;+0:5])(-[CH3;D1;+0:6])-[Si](/[CH;D2;+0:7]=[CH;D2;+0:8]\[c:9])(-[Si](-[CH3;D1;+0:10])(-[CH3;D1;+0:11])-[CH3;D1;+0:12])-[Si](-[CH3;D1;+0:13])(-[CH3;D1;+0:14])-[CH3;D1;+0:15],1
[CH3;D1;+0:18]-[c;H0;D3;+0:16]1:[cH;D2;+0:17]:[cH;D2;+0:2]:[cH;D2;+0:1]:[c;H0;D3;+0:8](-[c;H0;D3;+0:4]2:[cH;D2;+0:15]:[c:14]:[c:13]:[c;H0;D3;+0:12](:[c:11]:[c;H0;D3;+0:9](:[c:10])-[c;H0;D3;+0:5](:[c:6]):[c:7]):[cH;D2;+0:3]:2):[cH;D2;+0:19]:1>>C-C-O-[Si](-O-[CH2;D2;+0:1]-[CH3;D1;+0:2])(-O-[CH2;D2;+0:3]-[CH3;D1;+0:4])-[c;H0;D3;+0:5](:[c:6]):[c:7].C-N(-C)-[C;H0;D3;+0:8](=O)-O-[c;H0;D3;+0:9](:[c:10]):[c:11]:[c;H0;D3;+0:12]1:[c:13]:[c:14]:[cH;D2;+0:15]:[c;H0;D3;+0:16](-O-C(=O)-N(-[CH3;D1;+0:17])-[CH3;D1;+0:18]):[cH;D2;+0:19]:1,1
[c:3]/[C:2]=[CH;D2;+0:1]/[c;H0;D3;+0:4](:[c:5]):[c:6]>>C-c1:c:c:c(/C=C/[Si](-C)(-C)-O-[Si](-C)(-C)/[CH;D2;+0:1]=[C:2]/[c:3]):c:c:1.I-[c;H0;D3;+0:4](:[c:5]):[c:6],1
[C;D1;H2:4]=[C:3]-[C;H0;D3;+0:1](=[O;D1;H0:2])/[CH;D2;+0:6]=[CH;D2;+0:5]/[c;H0;D3;+0:7]1:[c:8]:[#8;a:9]:[#7;a:10]:[c:11]:1>>C-C(=C)-C(=O)-O-[C;H0;D3;+0:1](=[O;D1;H0:2])-[C:3]=[C;D1;H2:4].C-C-O-[Si](-C)(-O-C-C)/[CH;D2;+0:5]=[CH;D2;+0:6]/[Si](-C)(-C)-c1:c:c:c:c:c:1.I-[c;H0;D3;+0:7]1:[c:8]:[#8;a:9]:[#7;a:10]:[c:11]:1,1
[#16;a:11]:[c:10]-[C;H0;D3;+0:8](=[O;D1;H0:9])/[CH;D2;+0:1]=[CH;D2;+0:2]/[CH;D2;+0:3]=[C:4]\[C:5](-[#8:6])=[O;D1;H0:7]>>C-C-O-[Si](-C)(-O-C-C)/[CH;D2;+0:1]=[CH;D2;+0:2]/[Si](-C)(-C)-c1:c:c:c:c:c:1.I/[CH;D2;+0:3]=[C:4]\[C:5](-[#8:6])=[O;D1;H0:7].O=C(-O-[C;H0;D3;+0:8](=[O;D1;H0:9])-[c:10]:[#16;a:11])-c1:c:c:c:s:1,1
[#16;a:2]:[c;H0;D3;+0:1](:[c:3])-[c;H0;D3;+0:6](:[c:7]):[c:5]-[#7:4]>>C-C-O-[Si](-O-C-C)(-O-C-C)-[c;H0;D3;+0:1](:[#16;a:2]):[c:3].[#7:4]-[c:5]:[cH;D2;+0:6]:[c:7],1
[#16;a:5]:[c:4]:[c:3]:[c;H0;D3;+0:1](:[c:2])-[C;H0;D2;+0:6]#[C:7]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3]:[c:4]:[#16;a:5].C-[Si](-C)(-C)-[C;H0;D2;+0:6]#[C:7],1
[CH2;D1;+0:9].[CH2;D2;+0:12].[CH;D2;+0:10].[cH;D2;+0:13]:[cH;D2;+0:11].[C:4]/[C:5](-[C:6]=[C;D1;H2:7])=[CH;D2;+0:8]/[c;H0;D3;+0:1](:[c:2]):[c:3]>>I-[c;H0;D3;+0:1](:[c:2]):[c:3].[C:4]/[C:5](-[C:6]=[C;D1;H2:7])=[CH;D2;+0:8]/[Si](-[CH3;D1;+0:9])(-[CH3;D1;+0:10])-[CH;D3;+0:11](-[CH3;D1;+0:12])-[CH3;D1;+0:13],1
[C:5]=[C;H0;D3;+0:4](-[C:6])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>C-O-[Si](-O-C)(-O-C)-[c;H0;D3;+0:1](:[c:2]):[c:3].Cl-[C;H0;D3;+0:4](=[C:5])-[C:6],1
[c:2]:[c;H0;D3;+0:1](:[c:3])-[c;H0;D3;+0:4](:[c:5]):[c:6]>>F-[Si-](-F)(-F)(-F)-[c;H0;D3;+0:1](:[c:2]):[c:3].I-[c;H0;D3;+0:4](:[c:5]):[c:6],1
[c:2]:[c;H0;D3;+0:1](:[c:3])-[c;H0;D3;+0:4](:[c:5]):[c:6]>>C-[SiH](-C)-[c;H0;D3;+0:1](:[c:2]):[c:3].I-[c;H0;D3;+0:4](:[c:5]):[c:6],1
[#8;a:4]:[c:3]-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c;H0;D3;+0:5](:[c:6]):[c:7]>>Cl-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3]:[#8;a:4].I-[Zn]-[c;H0;D3;+0:5](:[c:6]):[c:7],1
[C;D1;H3:10]-[C;H0;D3;+0:11](=[O;H0;D1;+0:12])-[c;H0;D3;+0:17]1:[cH;D2;+0:3]:[c:2]:[c;H0;D3;+0:1]:[c:9]:[cH;D2;+0:8]:1.[C;D1;H3:6]-[C:5](=[O;D1;H0:7])-[c;H0;D3;+0:4]:[cH;D2;+0:14]:[cH;D2;+0:13].[C;H0;D3;+0:16]=[O;H0;D1;+0:15].[c:19]:[c;H0;D3;+0:18]:[c:20]>>Br-[c;H0;D3;+0:1]1:[c:2]:[cH;D2;+0:3]:[c;H0;D3;+0:4](-[C:5](-[C;D1;H3:6])=[O;D1;H0:7]):[cH;D2;+0:8]:[c:9]:1.[C;D1;H3:10]-[CH2;D2;+0:11]-[O;H0;D2;+0:12]-[Si](-O-[CH2;D2;+0:13]-[CH3;D1;+0:14])(-[O;H0;D2;+0:15]-[CH2;D2;+0:16]-[CH3;D1;+0:17])-[c;H0;D3;+0:18](:[c:19]):[c:20],1
[#7;a:4]:[c:3]:[c;H0;D3;+0:1](:[c:2])-[c;H0;D3;+0:5](:[c:6]):[c:7]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3]:[#7;a:4].C-O-c1:c:c:c(-[Si](-C)(-C)-O-[Si](-C)(-C)-[c;H0;D3;+0:5](:[c:6]):[c:7]):c:c:1,1
[#16;a:2]:[c;H0;D3;+0:1](:[#7;a:3])-[C;H0;D3;+0:4](=[C;D1;H2:5])-[F;D1;H0:6]>>Br-[c;H0;D3;+0:1](:[#16;a:2]):[#7;a:3].C-[Si](-[C;H0;D3;+0:4](=[C;D1;H2:5])-[F;D1;H0:6])(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
[C:6]/[C:5]=[CH;D2;+0:4]/[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].C-[Si](-C)(-C)/[CH;D2;+0:4]=[C:5]/[C:6],1
[C:2]=[C;H0;D3;+0:1](/[C:3]=[C:4]\[C;D1;H3:5])-[c;H0;D3;+0:6](:[c:7]):[c:8]>>C-[Si](-C)(-O)-[C;H0;D3;+0:1](=[C:2])/[C:3]=[C:4]\[C;D1;H3:5].I-[c;H0;D3;+0:6](:[c:7]):[c:8],1
[C:7]/[C:6]=[CH;D2;+0:5]/[C;H0;D2;+0:1]#[C:2]-[C:3]=[C:4]>>Br-[C;H0;D2;+0:1]#[C:2]-[C:3]=[C:4].C-C-O-[Si](-O-C-C)(-O-C-C)/[CH;D2;+0:5]=[C:6]/[C:7],1
[CH3;D1;+0:3]-[c;H0;D3;+0:2]:[cH;D2;+0:1]:[cH;D2;+0:4]:[cH;D2;+0:6]:[cH;D2;+0:5].[c:8]:[c;H0;D3;+0:7]:[c:9]>>[CH3;D1;+0:1]-[CH2;D2;+0:2]-O-[Si](-O-[CH2;D2;+0:3]-[CH3;D1;+0:4])(-O-[CH2;D2;+0:5]-[CH3;D1;+0:6])-[c;H0;D3;+0:7](:[c:8]):[c:9],1
[#14:4]/[C:3]=[C;H0;D3;+0:1](\[C:2])-[c;H0;D3;+0:5](:[c:6]):[c:7]>>C-C-O-[Si](-O-C-C)(-O-C-C)/[C;H0;D3;+0:1](-[C:2])=[C:3]/[#14:4].I-[c;H0;D3;+0:5](:[c:6]):[c:7],1
[#7;a:7]:[c;H0;D3;+0:6](:[c:8])-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c;H0;D3;+0:3](:[c:4]):[c:5]>>C-[Si](-[C;H0;D3;+0:1](-O)=[O;D1;H0:2])(-[c;H0;D3;+0:3](:[c:4]):[c:5])-c1:c:c:c:c:c:1.I-[c;H0;D3;+0:6](:[#7;a:7]):[c:8],1
[C;H0;D4;+0:11]-[c;H0;D3;+0:9]:[cH;D2;+0:10].[F;D1;H0:4]-[C;H0;D4;+0:5](-[F;D1;H0:6])-[c:8].[c:2]:[c;H0;D3;+0:1](:[c:3])-[c;H0;D3;+0:12].[F;H0;D1;+0:7]-[C;H0;D4;+0:13]-[c;H0;D3;+0:14].[c:16]:[c;H0;D3;+0:15]:[c:17]>>I-[c;H0;D3;+0:1](:[c:2]):[c:3].[F;D1;H0:4]-[C;H0;D4;+0:5](-[F;D1;H0:6])(-[F;H0;D1;+0:7])-[c:8].[CH3;D1;+0:9]-[CH2;D2;+0:10]-O-[Si](-O-[CH2;D2;+0:11]-[CH3;D1;+0:12])(-O-[CH2;D2;+0:13]-[CH3;D1;+0:14])-[c;H0;D3;+0:15](:[c:16]):[c:17],1
[#16;a:2]:[c;H0;D3;+0:1](:[c:3])-[c;H0;D3;+0:4](:[c:5]):[c:6]>>C-C-O-[Si](-O-C-C)(-O-C-C)-[c;H0;D3;+0:1](:[#16;a:2]):[c:3].I-[c;H0;D3;+0:4](:[c:5]):[c:6],1
[c:2]:[c;H0;D3;+0:1](:[c:3])-[c;H0;D3;+0:4](:[c:5]):[c:6]>>C-C-[Si](-O)(-C-C)-[c;H0;D3;+0:1](:[c:2]):[c:3].I-[c;H0;D3;+0:4](:[c:5]):[c:6],1
[#8:8]-[C:7](=[O;D1;H0:9])-[c:6]:[c;H0;D3;+0:4](:[c:5])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>C-C-O-[Si](-O-C-C)(-O-C-C)-[c;H0;D3;+0:1](:[c:2]):[c:3].C-N(-C)-C(=O)-O-[c;H0;D3;+0:4](:[c:5]):[c:6]-[C:7](-[#8:8])=[O;D1;H0:9],1
[C:2]=[C;H0;D3;+0:1](\[C:3])-[c;H0;D3;+0:4](:[c:5]):[c:6]>>C-[Si](-C)(/[C;H0;D3;+0:1](=[C:2])-[C:3])-c1:c:c:c:c:c:1.Cl-[c;H0;D3;+0:4](:[c:5]):[c:6],1
[#7;a:5]:[c;H0;D3;+0:4](:[#7;a:6])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>C-O-[Si](-O-C)(-O-C)-[c;H0;D3;+0:1](:[c:2]):[c:3].C-S-[c;H0;D3;+0:4](:[#7;a:5]):[#7;a:6],1
