template,count
[#6:1]-[#6:2]:[#7:3]>>I-[#6:1].[#6:2]:[#7;-1:3],11
[#6:1]-[#7:2]>>[#6:1]-N-c1:c:c:c:c:c:1.[#7:2],11
[#6:1]-[#7:2]>>C-c1:c:c(-C):n(-[#6:1]):n:1.[#7:2],11
[#14:1]-[#8:4]-[#6:3]=[#6:2]>>F-C(-F)(-F)-S(=O)(=O)-O-[#14:1].[#6:2]-[#6:3]=[#8:4],11
[#6:1]-[#6:2]>>Cl-[#6:1].Cl-[#6:2],11
[#6:2]-[#6:3]-[#8:4]-[#6:1]>>Cl-[#6:1].[#6:2].[#6:3]=[#8:4],11
[#34:3]1:[#6:2]:[#6:1]:[#7:5]:[#6:4]:1>>O=[#6:1]-[#6:2].[#34:3]=[#6:4]-[#7:5],11
[#8:6]-[#6:1]-[#6:2]:[#6:3]:[#6:4]-[#6:5]-[#8:7]>>Br-[#6:1]-[#6:2]:[#6:3]:[#6:4]-[#6:5]-Br.[#8:6].[#8:7],11
[#6:2]-[#6:1]>>Br-[#6:1].C-[Si](-C)(-C)-[#6:2],11
[#6:2]=[#6:1]>>Br-[#6:1]-Br.O=[#6:2],11
[#14:1]-[#6:3]-[#6:2]-[#6:4]-[#6:5]>>[#14;-1:1].[#6:2]=[#6:3].[#6:4]=[#6:5],11
[#6:2]-[#6:1]>>Cl-[#6:1].F-C(-F)(-F)-C(=O)-O-C(=O)-[#6:2],11
[#6:1]-[#6:2]>>C-[Si](-C)(-C)-[#6:1].I-[#6:2],11
[#6:1]-[#6:2]>>I-[#6:1].I-[Zn]-[#6:2],11
[#6:2]=[#6:1]>>O=[#6:1].[#6:2]=P(-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,11
[#6:1]-[#6:2]>>C-S(=O)(=O)-O-[#6:1].[#6:2],11
[#6:2]=[#6:1]/[#6:3]-[#8:4]>>[#6:1]#[#6:2].[#6:3]=[#8:4],11
[#6:2]-[#6:1]>>Cl-[#6:1].I-[#6:2],11
[#15:1]-[#8:4]-[#6:3]=[#6:2]>>Cl-[#15:1].[#6:2]-[#6:3]=[#8:4],11
[#6:1]-[#6:2]>>C-C(-C)-O-[B-](-[#6:1])(-O-C(-C)-C)-O-C(-C)-C.I-[#6:2],11
[#16:4]1:[#6:5]:[#6:1]:[#6:2]:[#6:3]:1>>C-[N+](-C)=[#6:1]/[#6:2]=[#6:3]\Cl.[#16:4]-[#6:5],11
[#6:1]-[#6:2]-[#6:3]>>[#6:1].[#6:2]=[#6:3],11
[#6:2]-[#6:1]-[#6:3]>>O=[#6:1].[#6:2].[#6:3],10
[#6:1]-[#6:2]-[#8:3]>>C-C-C-C-[Sn](-[#6:1])(-C-C-C-C)-C-C-C-C.[#6:2]=[#8:3],10
[#6:2]-[#9:1]>>F-C(-F)(-[#9:1])-S(=O)(=O)-O-[#6:2],10
[#6:1]-[#9:2]>>C-[N+](-C)(-C)-[#6:1].F-C(-F)(-[#9:2])-S(=O)(=O)-[O-],10
[#6:1]-[#8:2]>>C-O-C(=O)-O-[#6:1].[#8:2],10
[#6:1]=[#7:2]>>S=[#6:1].[#7:2],10
[#16:2]-[#6:1]>>C-C(=O)-O-[#6:1].[#16;-1:2],10
[#6:2]-[#8:1]>>Cl-C(-Cl)(-Cl)-C(=N)-[#8:1].O-[#6:2],10
[#6:3]-[#6:1]#[#6:2]>>Cl/[#6:1]=[#6:2].I-[#6:3],10
[#16:2]-[#6:1]>>C-O-[#6:1].[#16:2],10
[#7:1]>>C-[Si](-C)(-C)-C-C-O-C(=O)-[#7:1],10
[#15:1]-[#8:3]-[#6:2]>>O-[#15:1].[#6:2]-[#8:3],10
[#6:1]=[#6:2]>>C-[Si](-C)(-C)-[#6:1].O=[#6:2],10
